module,level,rva,file_offset,section,file_word,reference_base,reference_address_NOT_live,runtime_vanilla_word_at_reference_base,patched_encoded,patch_interpretation,flags,layer,mechanic,source,binary_check,continuous,runtime_activation,validation,evidence,nearest_callback_NOT_proven_owner,callback_distance_bytes
4,Metalis,0x002E9B5C,0x002E9BD0,.data,0x40400000,0x09139D00,0x0942385C,0x40400000,0x3FC00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 3.0 â†’ 1.5,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294160
4,Metalis,0x002E9B80,0x002E9BF4,.data,0x3DA0D97C,0x09139D00,0x09423880,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294196
4,Metalis,0x002E9B84,0x002E9BF8,.data,0x3DA0D97C,0x09139D00,0x09423884,0x3DA0D97C,0x3D20D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/40 â†’ Ï€/80,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294200
4,Metalis,0x002E9B88,0x002E9BFC,.data,0x3E20D97C,0x09139D00,0x09423888,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294204
4,Metalis,0x002E9B8C,0x002E9C00,.data,0x3E20D97C,0x09139D00,0x0942388C,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294208
4,Metalis,0x002E9B90,0x002E9C04,.data,0x3E20D97C,0x09139D00,0x09423890,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294212
4,Metalis,0x002E9B94,0x002E9C08,.data,0x3E20D97C,0x09139D00,0x09423894,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294216
4,Metalis,0x002E9B98,0x002E9C0C,.data,0x3E20D97C,0x09139D00,0x09423898,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294220
4,Metalis,0x002E9B9C,0x002E9C10,.data,0x3E20D97C,0x09139D00,0x0942389C,0x3E20D97C,0x3DA0D97C,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float Ï€/20 â†’ Ï€/40,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294224
4,Metalis,0x002E9BA4,0x002E9C18,.data,0x42700000,0x09139D00,0x094238A4,0x42700000,0x42F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 60 â†’ 120,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294232
4,Metalis,0x002E9BB0,0x002E9C24,.data,0x41700000,0x09139D00,0x094238B0,0x41700000,0x41F00000,literal word,0,2,Roquette Ã‰clair / Shock Rocket â€” float 15 â†’ 30,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1294244
4,Metalis,0x002EA6D8,0x002EA74C,.data,0x3E19999A,0x09139D00,0x094243D8,0x3E19999A,0x3D99999A,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 0.15 â†’ 0.075,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1297100
4,Metalis,0x002EB678,0x002EB6EC,.data,0x3E75C28F,0x09139D00,0x09425378,0x3E75C28F,0x3DF5C28F,literal word,0,1,"Titanium Bolt, vitesse 0,24 â†’ 0,12",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1301100
4,Metalis,0x002EC984,0x002EC9F8,.data,0x3E4CCCCE,0x09139D00,0x09426684,0x3E4CCCCE,0x3DCCCCCE,literal word,0,2,Electro normal forward cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305976
4,Metalis,0x002EC988,0x002EC9FC,.data,0x3E4CCCCE,0x09139D00,0x09426688,0x3E4CCCCE,0x3DCCCCCE,literal word,0,2,Electro normal reverse cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305980
4,Metalis,0x002EC98C,0x002ECA00,.data,0x3DA0D97C,0x09139D00,0x0942668C,0x3DA0D97C,0x3D20D97C,literal word,0,2,Electro normal turn step,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305984
4,Metalis,0x002EC990,0x002ECA04,.data,0x3BB60B62,0x09139D00,0x09426690,0x3BB60B62,0x3AB60B62,literal word,0,2,Electro normal forward accel,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305988
4,Metalis,0x002EC994,0x002ECA08,.data,0x3BB60B62,0x09139D00,0x09426694,0x3BB60B62,0x3AB60B62,literal word,0,2,Electro normal reverse accel,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305992
4,Metalis,0x002EC998,0x002ECA0C,.data,0x3C360B62,0x09139D00,0x09426698,0x3C360B62,0x3B360B62,literal word,0,2,Electro normal brake,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1305996
4,Metalis,0x002EC99C,0x002ECA10,.data,0x3BB60B62,0x09139D00,0x0942669C,0x3BB60B62,0x3AB60B62,literal word,0,2,Electro normal coast,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306000
4,Metalis,0x002ECB94,0x002ECC08,.data,0xBECCCCCE,0x09139D00,0x09426894,0xBECCCCCE,0xBE4CCCCE,literal word,0,2,Ram impulse low,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306504
4,Metalis,0x002ECBA0,0x002ECC14,.data,0xBF19999A,0x09139D00,0x094268A0,0xBF19999A,0xBE99999A,literal word,0,2,Ram impulse high,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306516
4,Metalis,0x002ECBE0,0x002ECC54,.data,0x3E888889,0x09139D00,0x094268E0,0x3E888889,0x3E088889,literal word,0,2,Ram normal forward cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306580
4,Metalis,0x002ECBE4,0x002ECC58,.data,0x3DEEEEF0,0x09139D00,0x094268E4,0x3DEEEEF0,0x3D6EEEF0,literal word,0,2,Ram normal reverse cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306584
4,Metalis,0x002ECBE8,0x002ECC5C,.data,0x3D567751,0x09139D00,0x094268E8,0x3D567751,0x3CD67751,literal word,0,2,Ram normal turn step,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306588
4,Metalis,0x002ECBEC,0x002ECC60,.data,0x3BB60B62,0x09139D00,0x094268EC,0x3BB60B62,0x3AB60B62,literal word,0,2,Ram normal forward accel,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306592
4,Metalis,0x002ECBF0,0x002ECC64,.data,0x3B360B62,0x09139D00,0x094268F0,0x3B360B62,0x3A360B62,literal word,0,2,Ram normal reverse accel,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306596
4,Metalis,0x002ECBF4,0x002ECC68,.data,0x3C360B62,0x09139D00,0x094268F4,0x3C360B62,0x3B360B62,literal word,0,2,Ram normal brake,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306600
4,Metalis,0x002ECBF8,0x002ECC6C,.data,0x3BB60B62,0x09139D00,0x094268F8,0x3BB60B62,0x3AB60B62,literal word,0,2,Ram normal coast,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306604
4,Metalis,0x002ECC0C,0x002ECC80,.data,0x3ECCCCCE,0x09139D00,0x0942690C,0x3ECCCCCE,0x3E4CCCCE,literal word,0,2,Ram charge cap forward,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306624
4,Metalis,0x002ECC10,0x002ECC84,.data,0x3DEEEEF0,0x09139D00,0x09426910,0x3DEEEEF0,0x3D6EEEF0,literal word,0,2,Ram charge cap reverse,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306628
4,Metalis,0x002ECC14,0x002ECC88,.data,0x3D567751,0x09139D00,0x09426914,0x3D567751,0x3CD67751,literal word,0,2,Ram charge turn,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306632
4,Metalis,0x002ECC18,0x002ECC8C,.data,0x3E4CCCCF,0x09139D00,0x09426918,0x3E4CCCCF,0x3D4CCCCF,literal word,0,2,Ram charge acceleration,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306636
4,Metalis,0x002ECC1C,0x002ECC90,.data,0x3B360B62,0x09139D00,0x0942691C,0x3B360B62,0x3A360B62,literal word,0,2,Ram charge reverse accel,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306640
4,Metalis,0x002ECC20,0x002ECC94,.data,0x3CB60B62,0x09139D00,0x09426920,0x3CB60B62,0x3BB60B62,literal word,0,2,Ram charge brake,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306644
4,Metalis,0x002ECC24,0x002ECC98,.data,0x3BB60B62,0x09139D00,0x09426924,0x3BB60B62,0x3AB60B62,literal word,0,2,Ram charge coast,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306648
4,Metalis,0x002ECC40,0x002ECCB4,.data,0x004B000F,0x09139D00,0x09426940,0x004B000F,0x0096001E,literal word,0,2,Ram charge/recharge integer durations,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1306676
4,Metalis,0x002ECE98,0x002ECF0C,.data,0x3E4CCCCE,0x09139D00,0x09426B98,0x3E4CCCCE,0x3DCCCCCE,literal word,0,2,forward cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307276
4,Metalis,0x002ECE9C,0x002ECF10,.data,0x3D888889,0x09139D00,0x09426B9C,0x3D888889,0x3D088889,literal word,0,2,reverse cap,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307280
4,Metalis,0x002ECEA0,0x002ECF14,.data,0x3DA0D97C,0x09139D00,0x09426BA0,0x3DA0D97C,0x3D20D97C,literal word,0,2,Clank turn,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307284
4,Metalis,0x002ECEA4,0x002ECF18,.data,0x3BB60B62,0x09139D00,0x09426BA4,0x3BB60B62,0x3AB60B62,literal word,0,2,forward acceleration,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307288
4,Metalis,0x002ECEA8,0x002ECF1C,.data,0x3B360B62,0x09139D00,0x09426BA8,0x3B360B62,0x3A360B62,literal word,0,2,reverse acceleration,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307292
4,Metalis,0x002ECEAC,0x002ECF20,.data,0x3C360B62,0x09139D00,0x09426BAC,0x3C360B62,0x3B360B62,literal word,0,2,braking,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307296
4,Metalis,0x002ECEB0,0x002ECF24,.data,0x3BB60B62,0x09139D00,0x09426BB0,0x3BB60B62,0x3AB60B62,literal word,0,2,coasting deceleration,metalis-experiments.json,PASS,False,configuration-dependent,experimental_partial,resume-crates-result-1789592738689.json,SuckCannonComet,1307300
4,Metalis,0x002EDBA4,0x002EDC18,.data,0x41F00000,0x09139D00,0x094278A4,0x41F00000,0x42700000,literal word,0,2,Aspiro-Canon / Suck Cannon â€” float 30 â†’ 60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,SuckCannonComet,1310616
4,Metalis,0x0009A054,0x0009A0C8,.text,0x0C074B39,0x09139D00,0x091D3D54,0x0E4C3279,0x00000000,literal word,50,1,DÃ©verrouillage VBlank,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0000361C,0x00003690,.text,0x3C043D08,0x09139D00,0x0913D31C,0x3C043D08,0x3C043C88,literal word,16,1,"CamÃ©ra, branche positive +1/30 â†’ +1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x00003634,0x000036A8,.text,0x3C04BD08,0x09139D00,0x0913D334,0x3C04BD08,0x3C04BC88,literal word,16,1,"CamÃ©ra, branche nÃ©gative -1/30 â†’ -1/60",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x000146E0,0x00014754,.text,0x3C043D08,0x09139D00,0x0914E3E0,0x3C043D08,0x3C043C88,literal word,16,1,Delta gÃ©nÃ©ral 1/30 â†’ 1/60,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x00026D24,0x00026D98,.text,0x27BDFFC0,0x09139D00,0x09160A24,0x27BDFFC0,0x00000007,jump to plugin-owned cave 7,20,4,EntrÃ©e intÃ©grateur vers cave demi-pas,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x00026D28,0x00026D9C,.text,0xAFB00028,0x09139D00,0x09160A28,0xAFB00028,0x00000000,literal word,16,4,Delay slot reproduit dans la cave,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x00026DBC,0x00026E30,.text,0x46107380,0x09139D00,0x09160ABC,0x46107380,0x00000000,literal word,16,4,GravitÃ© vanilla neutralisÃ©e,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0002C960,0x0002C9D4,.text,0x46166300,0x09139D00,0x09166660,0x46166300,0x461C6300,literal word,16,4,"Ã‚ge +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0002C980,0x0002C9F4,.text,0x46166301,0x09139D00,0x09166680,0x46166301,0x461C6301,literal word,16,4,"DurÃ©e -1,0 vers -0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0002CB18,0x0002CB8C,.text,0x46166300,0x09139D00,0x09166818,0x46166300,0x461C6300,literal word,16,4,"Progression sol/rebond +1,0 vers +0,5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0002D8C8,0x0002D93C,.text,0x46006506,0x09139D00,0x091675C8,0x46006506,0x460C6500,literal word,16,1,Compensation locale du joueur,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0002DA08,0x0002DA7C,.text,0x2A240002,0x09139D00,0x09167708,0x2A240002,0x2A240001,literal word,16,1,Sous-pas joueur 2 â†’ 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0004D010,0x0004D084,.text,0x3C04BF80,0x09139D00,0x09186D10,0x3C04BF80,0x3C04BF00,literal word,16,8,Phase visuelle 1,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0004D27C,0x0004D2F0,.text,0x3C05BF80,0x09139D00,0x09186F7C,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 2,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x0004D64C,0x0004D6C0,.text,0x3C05BF80,0x09139D00,0x0918734C,0x3C05BF80,0x3C05BF00,literal word,16,8,Phase visuelle 3,experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,,0
5,Dreamtime,0x00103B54,0x00103BC8,.text,0x460F6300,0x09139D00,0x0923D854,0x460F6300,0x00000000,jump to plugin-owned cave 0,20,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” add.s f12,f12,f15 â†’ j cave",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,344
5,Dreamtime,0x00103B58,0x00103BCC,.text,0xE60C0030,0x09139D00,0x0923D858,0xE60C0030,0x00000000,literal word,16,2,"Gant Ã  Bombacide / Acid Bomb Glove â€” swc1 f12,0x30(s0) â†’ nop",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,Acidbomb,348
5,Dreamtime,0x00105EA8,0x00105F1C,.text,0x3C06BF80,0x09139D00,0x0923FBA8,0x3C06BF80,0x3C06BF00,literal word,16,2,"Agents Ravageurs / Agents of Doom â€” lui a2,-1.0 â†’ -0.5",experience_v021_manifest.json,PASS,False,configuration-dependent,historical; no new gameplay validation,provenance manifest,AgentOfDoom,36
